198;/;/;PUNCT;_;_;200;punct;_;@yuyuz1967m-words#@yuyuz1967m#300.847#301.203
199;на;на;ADP;_;_;200;case;_;@yuyuz1967m-words#@yuyuz1967m#301.203#301.559
200;н...;н...;PROPN;_;Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing;204;obl;_;@yuyuz1967m-words#@yuyuz1967m#301.559#301.915
201;наших;наш;DET;_;Case=Gen|Number=Plur;203;det;_;@yuyuz1967m-words#@yuyuz1967m#301.915#302.491
202;невских;невский;ADJ;_;Case=Gen|Degree=Pos|Number=Plur;203;amod;_;@yuyuz1967m-words#@yuyuz1967m#302.491#303.067
203;болотах;болото;NOUN;_;Animacy=Inan|Case=Loc|Gender=Neut|Number=Plur;204;obl;_;@yuyuz1967m-words#@yuyuz1967m#303.067#303.644
204;помните;помнить;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act;190;conj;_;@yuyuz1967m-words#@yuyuz1967m#330.118#330.372
205;/;/;PUNCT;_;_;206;punct;_;@yuyuz1967m-words#@yuyuz1967m#330.372#330.626
206;да;да;PART;_;_;208;parataxis;_;@yuyuz1967m-words#@yuyuz1967m#330.626#330.88
207;?;?;PUNCT;_;_;206;punct;_;@yuyuz1967m-words#@yuyuz1967m#330.88#331.135
208;простёрши;простёрша;NOUN;_;Animacy=Anim|Case=Nom|Gender=Fem|Number=Plur;204;nsubj;_;@yuyuz1967m-words#@yuyuz1967m#331.245#332.067
209;руку;рука;NOUN;_;Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing;208;obj;_;@yuyuz1967m-words#@yuyuz1967m#332.144#332.547
210;в;в;ADP;_;_;211;case;_;@yuyuz1967m-words#@yuyuz1967m#332.547#332.95
211;вышине;вышине;NOUN;_;Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing;209;nmod;_;@yuyuz1967m-words#@yuyuz1967m#332.95#333.353
212;/;/;PUNCT;_;_;215;punct;_;@yuyuz1967m-words#@yuyuz1967m#333.353#333.756
213;за;за;ADP;_;_;214;case;_;@yuyuz1967m-words#@yuyuz1967m#333.756#334.159
214;ним;он;PRON;_;Case=Ins|Gender=Masc|Number=Sing|Person=3;215;obl;_;@yuyuz1967m-words#@yuyuz1967m#334.159#334.562
215;несётся;несваться;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid;211;parataxis;_;@yuyuz1967m-words#@yuyuz1967m#334.562#334.965
216;Всадник;всадник;PROPN;_;Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing;215;nsubj;_;@yuyuz1967m-words#@yuyuz1967m#334.965#335.368
217;Медный;медный;ADJ;_;Case=Nom|Degree=Pos|Gender=Masc|Number=Sing;216;amod;_;@yuyuz1967m-words#@yuyuz1967m#335.368#335.779
218;на;на;ADP;_;_;219;case;_;@yuyuz1967m-words#@yuyuz1967m#335.855#336.236
219;звонко...;звонко...;PROPN;_;Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing;215;obl;_;@yuyuz1967m-words#@yuyuz1967m#336.236#336.618
220;про;про;ADP;_;_;221;case;_;@yuyuz1967m-words#@yuyuz1967m#336.711#336.993
221;что;что;PRON;_;Case=Acc;215;obl;_;@yuyuz1967m-words#@yuyuz1967m#336.993#337.275
222;/;/;PUNCT;_;_;223;punct;_;@yuyuz1967m-words#@yuyuz1967m#337.275#337.557
223;поэма;поэма;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;221;parataxis;_;@yuyuz1967m-words#@yuyuz1967m#337.557#337.839
224;/;/;PUNCT;_;_;226;punct;_;@yuyuz1967m-words#@yuyuz1967m#337.839#338.121
225;Медный;медный;ADJ;_;Case=Nom|Degree=Pos|Gender=Masc|Number=Sing;226;amod;_;@yuyuz1967m-words#@yuyuz1967m#338.121#338.403
226;всадник;всадник;NOUN;_;Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing;223;nmod;_;@yuyuz1967m-words#@yuyuz1967m#338.403#338.685
227;?;?;PUNCT;_;_;226;punct;_;@yuyuz1967m-words#@yuyuz1967m#338.685#338.974
228;как;как;SCONJ;_;_;229;mark;_;@yuyuz1967m-words#@yuyuz1967m#339.067#339.499
229;петербуржец;петербуржец;NOUN;_;Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing;226;acl;_;@yuyuz1967m-words#@yuyuz1967m#339.499#339.931
230;хочу;хотеть;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;215;xcomp;_;@yuyuz1967m-words#@yuyuz1967m#339.931#340.363
231;спросить;спросить;VERB;_;Aspect=Perf|VerbForm=Inf|Voice=Act;230;xcomp;_;@yuyuz1967m-words#@yuyuz1967m#340.363#340.795
232;москвича;москвич;NOUN;_;Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing;231;obj;_;@yuyuz1967m-words#@yuyuz1967m#340.795#341.228
233;вода;вода;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;215;nsubj;_;@yuyuz1967m-words#@yuyuz1967m#347.881#348.318
234;и;и;CCONJ;_;_;274;cc;_;@yuyuz1967m-words#@yuyuz1967m#348.318#348.755
235;камень;камень;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;274;nsubj;_;@yuyuz1967m-words#@yuyuz1967m#348.755#349.194
236;это;это;PRON;_;Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing;274;obj;_;@yuyuz1967m-words#@yuyuz1967m#369.008#369.451
237;[нрзб];[нрзб];PUNCT;_;_;236;punct;_;@yuyuz1967m-words#@yuyuz1967m#369.451#369.894
238;беспощадный;беспощадный;ADJ;_;Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing;239;amod;_;@yuyuz1967m-words#@yuyuz1967m#369.894#370.339
239;спасибо;спасибо;NOUN;_;Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing;274;obj;_;@dlb1967m-words#@dlb1967m#34.961#35.487
240;вам;вы;PRON;_;Case=Dat|Number=Plur|Person=2;239;iobj;_;@dlb1967m-words#@dlb1967m#35.487#36.013
241;Юра;Юра;PROPN;_;Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing;274;nsubj;_;@dlb1967m-words#@dlb1967m#36.013#36.541
242;неплохое;неплохой;ADJ;_;Case=Acc|Degree=Pos|Gender=Neut|Number=Sing;241;amod;_;@dlb1967m-words#@dlb1967m#38.243#38.709
243;/;/;PUNCT;_;_;246;punct;_;@dlb1967m-words#@dlb1967m#38.709#39.175
244;да;да;CCONJ;_;_;246;cc;_;@dlb1967m-words#@dlb1967m#39.175#39.642
245;ну;ну;PART;_;_;246;parataxis;_;@dlb1967m-words#@dlb1967m#39.642#39.932
246;выбрал;выбрать;VERB;_;Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;274;advcl;_;@dlb1967m-words#@dlb1967m#39.932#40.222
247;его;он;PRON;_;Case=Acc|Gender=Masc|Number=Sing|Person=3;246;obj;_;@dlb1967m-words#@dlb1967m#40.222#40.512
248;Фальконе;Фалькон;PROPN;_;Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing;247;appos;_;@dlb1967m-words#@dlb1967m#40.512#40.802
249;/;/;PUNCT;_;_;246;punct;_;@dlb1967m-words#@dlb1967m#40.802#41.092
250;но;но;CCONJ;_;_;253;cc;_;@dlb1967m-words#@dlb1967m#41.092#41.382
251;вы;вы;PRON;_;Case=Nom|Number=Plur|Person=2;253;nsubj;_;@dlb1967m-words#@dlb1967m#41.382#41.672
252;тоже;тоже;PART;_;_;253;advmod;_;@dlb1967m-words#@dlb1967m#41.672#41.962
253;постарались;стараться;VERB;_;Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid;246;conj;_;@dlb1967m-words#@dlb1967m#41.962#42.255
254;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;246;nsubj;_;@dlb1967m-words#@dlb1967m#55.491#55.991
255;город;город;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;246;obj;_;@dlb1967m-words#@dlb1967m#55.991#56.491
256;город;город;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;246;obj;_;@dlb1967m-words#@dlb1967m#56.655#56.989
257;ваш;ваш;DET;_;Case=Nom|Gender=Masc|Number=Sing;274;det;_;@dlb1967m-words#@dlb1967m#56.989#57.323
258;/;/;PUNCT;_;_;260;punct;_;@dlb1967m-words#@dlb1967m#57.323#57.657
259;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;260;nsubj;_;@dlb1967m-words#@dlb1967m#57.657#57.991
260;посещаю;посещать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;274;parataxis;_;@dlb1967m-words#@dlb1967m#57.991#58.325
261;/;/;PUNCT;_;_;260;punct;_;@dlb1967m-words#@dlb1967m#58.325#58.659
262;так;так;ADV;_;Degree=Pos;274;advmod;_;@dlb1967m-words#@dlb1967m#58.659#58.993
263;примерно;примерно;ADV;_;Degree=Pos;265;obl;_;@dlb1967m-words#@dlb1967m#58.993#59.327
264;/;/;PUNCT;_;_;265;punct;_;@dlb1967m-words#@dlb1967m#59.327#59.661
265;раз;раз;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;274;obl;_;@dlb1967m-words#@dlb1967m#59.661#59.995
266;в;в;ADP;_;_;268;case;_;@dlb1967m-words#@dlb1967m#59.995#60.329
267;две;два;NUM;_;Animacy=Inan|Case=Acc|Gender=Fem;268;nummod:gov;_;@dlb1967m-words#@dlb1967m#60.329#60.663
268;недели;неделя;NOUN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing;274;obl;_;@dlb1967m-words#@dlb1967m#60.663#60.997
269;/;/;PUNCT;_;_;268;punct;_;@dlb1967m-words#@dlb1967m#60.997#61.331
270;поэтому;поэтому;ADV;_;Degree=Pos;274;advmod;_;@dlb1967m-words#@dlb1967m#61.331#61.665
271;давно;давно;ADV;_;Degree=Pos;274;advmod;_;@dlb1967m-words#@dlb1967m#61.665#61.999
272;уже;уже;ADV;_;Degree=Pos;273;advmod;_;@dlb1967m-words#@dlb1967m#61.999#62.333
273;не;не;PART;_;_;274;advmod;_;@dlb1967m-words#@dlb1967m#62.333#62.667
274;чувствую;чувствовать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;215;conj;_;@dlb1967m-words#@dlb1967m#62.667#63.001
275;себя;себя;PRON;_;Case=Acc;274;obj;_;@dlb1967m-words#@dlb1967m#63.001#63.335
276;москвичом;москвич;NOUN;_;Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing;274;obl;_;@dlb1967m-words#@dlb1967m#63.335#63.673
277;как;как;SCONJ;_;_;282;mark;_;@dlb1967m-words#@dlb1967m#63.943#64.176
278;только;только;PART;_;_;277;fixed;_;@dlb1967m-words#@dlb1967m#64.176#64.409
279;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;282;nsubj;_;@dlb1967m-words#@dlb1967m#64.409#64.642
280;впервые;впервые;ADV;_;Degree=Pos;282;advmod;_;@dlb1967m-words#@dlb1967m#64.642#64.875
281;/;/;PUNCT;_;_;280;punct;_;@dlb1967m-words#@dlb1967m#64.875#65.108
282;приехал;приехать;VERB;_;Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;288;acl;_;@dlb1967m-words#@dlb1967m#65.108#65.341
283;в;в;ADP;_;_;284;case;_;@dlb1967m-words#@dlb1967m#65.341#65.574
284;Питер;Питер;PROPN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;288;nmod;_;@dlb1967m-words#@dlb1967m#65.574#65.807
285;/;/;PUNCT;_;_;288;punct;_;@dlb1967m-words#@dlb1967m#65.807#66.04
286;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;288;nsubj;_;@dlb1967m-words#@dlb1967m#66.04#66.273
287;был;быть;AUX;_;Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;288;cop;_;@dlb1967m-words#@dlb1967m#66.273#66.513
288;апрель;апрель;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;274;nsubj;_;@dlb1967m-words#@dlb1967m#66.769#67.045
289;восемьдесят;восемьдесить;NUM;_;Case=Nom;291;nummod:gov;_;@dlb1967m-words#@dlb1967m#67.045#67.321
290;шестого;шестой;ADJ;_;Case=Gen|Degree=Pos|Gender=Masc|Number=Sing;291;amod;_;@dlb1967m-words#@dlb1967m#67.321#67.597
291;года;год;NOUN;_;Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing;288;nmod;_;@dlb1967m-words#@dlb1967m#67.597#67.873
292;/;/;PUNCT;_;_;294;punct;_;@dlb1967m-words#@dlb1967m#67.873#68.149
293;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;294;nsubj;_;@dlb1967m-words#@dlb1967m#68.149#68.425
294;понял;понять;VERB;_;Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;291;parataxis;_;@dlb1967m-words#@dlb1967m#68.425#68.701
295;/;/;PUNCT;_;_;299;punct;_;@dlb1967m-words#@dlb1967m#68.701#68.977
296;что;что;SCONJ;_;_;299;mark;_;@dlb1967m-words#@dlb1967m#68.977#69.253
297;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;299;nsubj;_;@dlb1967m-words#@dlb1967m#69.253#69.529
298;буду;быть;AUX;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;299;aux;_;@dlb1967m-words#@dlb1967m#69.529#69.805
299;жить;жить;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;294;ccomp;_;@dlb1967m-words#@dlb1967m#69.805#70.081
300;в;в;ADP;_;_;302;case;_;@dlb1967m-words#@dlb1967m#70.081#70.357
301;этом;этот;DET;_;Case=Loc|Gender=Masc|Number=Sing;302;det;_;@dlb1967m-words#@dlb1967m#70.357#70.633
302;городе;город;NOUN;_;Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing;299;obl;_;@dlb1967m-words#@dlb1967m#70.633#70.913
303;ну;ну;PART;_;_;306;parataxis;_;@dlb1967m-words#@dlb1967m#75.587#76.087
304;конечно;конечно;ADV;_;Degree=Pos;306;advmod;_;@dlb1967m-words#@dlb1967m#76.087#76.587
305;конечно;конечно;ADV;_;Degree=Pos;306;parataxis;_;@dlb1967m-words#@dlb1967m#76.639#77.206
306;есть;быть;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;307;advcl;_;@dlb1967m-words#@dlb1967m#77.206#77.773
307;понимаете;понимать;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act;299;conj;_;@dlb1967m-words#@dlb1967m#77.796#78.205
308;/;/;PUNCT;_;_;309;punct;_;@dlb1967m-words#@dlb1967m#78.205#78.614
309;есть;быть;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;307;ccomp;_;@dlb1967m-words#@dlb1967m#78.614#79.023
310;два;два;NUM;_;Case=Nom|Gender=Masc;311;nummod:gov;_;@dlb1967m-words#@dlb1967m#79.023#79.432
311;пункта;пункт;NOUN;_;Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing;309;nsubj;_;@dlb1967m-words#@dlb1967m#79.432#79.841
312;/;/;PUNCT;_;_;313;punct;_;@dlb1967m-words#@dlb1967m#79.841#80.25
313;основополагающих;основополагать;VERB;_;Aspect=Imp|Case=Gen|Number=Plur|Tense=Pres|VerbForm=Part|Voice=Act;311;acl;_;@dlb1967m-words#@dlb1967m#80.25#80.659
314;/;/;PUNCT;_;_;322;punct;_;@dlb1967m-words#@dlb1967m#80.659#81.068
315;во-первых;во-первых;ADV;_;Degree=Pos;322;parataxis;_;@dlb1967m-words#@dlb1967m#81.068#81.477
316;/;/;PUNCT;_;_;315;punct;_;@dlb1967m-words#@dlb1967m#81.477#81.886
317;Питер;Питер;PROPN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;322;nsubj;_;@dlb1967m-words#@dlb1967m#81.886#82.295
318;всё-таки;всё-таки;PART;_;_;319;advmod;_;@dlb1967m-words#@dlb1967m#82.295#82.711
319;всегда;всегда;ADV;_;Degree=Pos;322;advmod;_;@dlb1967m-words#@dlb1967m#83.523#84.052
320;был;быть;AUX;_;Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;322;cop;_;@dlb1967m-words#@dlb1967m#84.052#84.581
321;интеллектуальной;интеллектуальный;ADJ;_;Case=Ins|Degree=Pos|Gender=Fem|Number=Sing;322;amod;_;@dlb1967m-words#@dlb1967m#84.831#85.305
322;столицей;столица;NOUN;_;Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing;313;obl;_;@dlb1967m-words#@dlb1967m#85.305#85.779
323;России;Россия;PROPN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing;322;nmod;_;@dlb1967m-words#@dlb1967m#85.779#86.253
324;/;/;PUNCT;_;_;327;punct;_;@dlb1967m-words#@dlb1967m#86.253#86.727
325;и;и;CCONJ;_;_;327;cc;_;@dlb1967m-words#@dlb1967m#86.727#87.201
326;правильно;правильно;ADV;_;Degree=Pos;327;advmod;_;@dlb1967m-words#@dlb1967m#87.201#87.675
327;говорил;говорить;VERB;_;Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;309;conj;_;@dlb1967m-words#@dlb1967m#87.675#88.149
328;Андрей;Андрей;PROPN;_;Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing;337;nsubj;_;@dlb1967m-words#@dlb1967m#88.149#88.623
329;Белый;белый;ADJ;_;Case=Nom|Degree=Pos|Gender=Masc|Number=Sing;332;amod;_;@dlb1967m-words#@dlb1967m#88.623#89.097
330;/;/;PUNCT;_;_;329;punct;_;@dlb1967m-words#@dlb1967m#89.097#89.571
331;кстати;кстати;ADV;_;Degree=Pos;332;parataxis;_;@dlb1967m-words#@dlb1967m#89.571#90.045
332;москвич;москвич;NOUN;_;Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing;337;nsubj;_;@dlb1967m-words#@dlb1967m#90.045#90.525
333;что;что;PRON;_;Case=Acc;332;amod;_;@dlb1967m-words#@dlb1967m#90.959#91.301
334;либо;либо;CCONJ;_;_;335;cc;_;@dlb1967m-words#@dlb1967m#91.301#91.643
335;Питер;Питер;PROPN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;333;conj;_;@dlb1967m-words#@dlb1967m#91.643#91.985
336;будет;быть;AUX;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;337;cop;_;@dlb1967m-words#@dlb1967m#91.985#92.327
337;столицей;столица;NOUN;_;Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing;327;obl;_;@dlb1967m-words#@dlb1967m#92.327#92.669
338;либо;либо;CCONJ;_;_;341;cc;_;@dlb1967m-words#@dlb1967m#92.669#93.011
339;не;не;PART;_;_;341;advmod;_;@dlb1967m-words#@dlb1967m#93.011#93.353
340;будет;быть;AUX;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;341;cop;_;@dlb1967m-words#@dlb1967m#93.353#93.695
341;Питера;Питер;PROPN;_;Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing;337;nmod;_;@dlb1967m-words#@dlb1967m#93.695#94.042
342;он;он;PRON;_;Case=Nom|Gender=Masc|Number=Sing|Person=3;341;appos;_;@dlb1967m-words#@dlb1967m#94.36#94.724
343;/;/;PUNCT;_;_;342;punct;_;@dlb1967m-words#@dlb1967m#94.724#95.088
344;и;и;CCONJ;_;_;345;cc;_;@dlb1967m-words#@dlb1967m#95.088#95.452
345;остался;остаться;VERB;_;Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid;341;conj;_;@dlb1967m-words#@dlb1967m#95.452#95.816
346;этой;этот;DET;_;Case=Ins|Gender=Fem|Number=Sing;348;det;_;@dlb1967m-words#@dlb1967m#95.816#96.18
347;интеллектуальной;интеллектуальный;ADJ;_;Case=Ins|Degree=Pos|Gender=Fem|Number=Sing;348;amod;_;@dlb1967m-words#@dlb1967m#96.18#96.544
348;столицей;столица;NOUN;_;Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing;345;obl;_;@dlb1967m-words#@dlb1967m#96.544#96.908
349;и;и;CCONJ;_;_;350;cc;_;@dlb1967m-words#@dlb1967m#96.908#97.272
350;отсюда;отсюда;ADV;_;Degree=Pos;341;conj;_;@dlb1967m-words#@dlb1967m#97.272#97.636
351;ненависть;ненависть;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;356;nsubj;_;@dlb1967m-words#@dlb1967m#97.636#98.0
352;Сталина;Сталин;PROPN;_;Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing;351;nmod;_;@dlb1967m-words#@dlb1967m#98.0#98.364
353;к;к;ADP;_;_;354;case;_;@dlb1967m-words#@dlb1967m#98.364#98.728
354;нему;он;PRON;_;Case=Dat|Gender=Masc|Number=Sing|Person=3;356;obl;_;@dlb1967m-words#@dlb1967m#98.728#99.101
355;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;356;nsubj;_;@dlb1967m-words#@dlb1967m#99.755#100.135
356;думаю;думать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;341;conj;_;@dlb1967m-words#@dlb1967m#100.135#100.515
357;/;/;PUNCT;_;_;365;punct;_;@dlb1967m-words#@dlb1967m#100.515#100.895
358;что;что;SCONJ;_;_;365;mark;_;@dlb1967m-words#@dlb1967m#100.895#101.275
359;э;эра;NOUN;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;365;nsubj;_;@dlb1967m-words#@dlb1967m#101.275#101.656
360;оказавшись;оказаться;VERB;_;Aspect=Perf|Tense=Past|VerbForm=Conv|Voice=Mid;365;advcl;_;@dlb1967m-words#@dlb1967m#101.802#102.304
361;в;в;ADP;_;_;362;case;_;@dlb1967m-words#@dlb1967m#102.304#102.806
362;тени;тень;NOUN;_;Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing;360;obl;_;@dlb1967m-words#@dlb1967m#102.806#103.308
363;Москвы;Москва;PROPN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing;362;nmod;_;@dlb1967m-words#@dlb1967m#103.308#103.813
364;Петербург;Петербург;PROPN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;365;nsubj;_;@dlb1967m-words#@dlb1967m#104.377#104.982
365;взял;брать;VERB;_;Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;356;ccomp;_;@dlb1967m-words#@dlb1967m#104.982#105.587
366;реванш;реванш;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;365;obj;_;@dlb1967m-words#@dlb1967m#105.587#106.194
367;и;и;CCONJ;_;_;369;cc;_;@dlb1967m-words#@dlb1967m#106.328#106.684
368;за;за;ADP;_;_;369;case;_;@dlb1967m-words#@dlb1967m#106.684#107.04
369;счёт;счет;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;365;conj;_;@dlb1967m-words#@dlb1967m#107.04#107.396
370;авангарда;авангард;NOUN;_;Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing;369;obl;_;@dlb1967m-words#@dlb1967m#107.396#107.752
371;/;/;PUNCT;_;_;374;punct;_;@dlb1967m-words#@dlb1967m#107.752#108.108
372;и;и;CCONJ;_;_;374;cc;_;@dlb1967m-words#@dlb1967m#108.108#108.464
373;за;за;ADP;_;_;374;mark;_;@dlb1967m-words#@dlb1967m#108.464#108.82
374;счёт;счет;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;370;conj;_;@dlb1967m-words#@dlb1967m#108.82#109.176
375;чрезвычайно;чрезвычайно;ADV;_;Degree=Pos;376;obl;_;@dlb1967m-words#@dlb1967m#109.176#109.532
376;мощной;мощный;ADJ;_;Case=Gen|Degree=Pos|Gender=Fem|Number=Sing;377;amod;_;@dlb1967m-words#@dlb1967m#109.532#109.888
377;прозы;проза;NOUN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing;374;obl;_;@dlb1967m-words#@dlb1967m#109.888#110.244
378;/;/;PUNCT;_;_;381;punct;_;@dlb1967m-words#@dlb1967m#110.244#110.6
379;и;и;CCONJ;_;_;381;cc;_;@dlb1967m-words#@dlb1967m#110.6#110.956
380;за;за;ADP;_;_;381;mark;_;@dlb1967m-words#@dlb1967m#110.956#111.312
381;счёт;счет;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;377;conj;_;@dlb1967m-words#@dlb1967m#111.312#111.668
382;гениальной;гениальный;ADJ;_;Case=Dat|Degree=Pos|Gender=Fem|Number=Sing;383;amod;_;@dlb1967m-words#@dlb1967m#111.668#112.024
383;живописи;живопись;NOUN;_;Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing;381;iobj;_;@dlb1967m-words#@dlb1967m#112.024#112.389
384;Петербург;Петербург;PROPN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;381;nsubj;_;@dlb1967m-words#@dlb1967m#112.618#112.925
385;для;для;ADP;_;_;386;case;_;@dlb1967m-words#@dlb1967m#112.925#113.232
386;меня;я;PRON;_;Case=Gen|Number=Sing|Person=1;381;obl;_;@dlb1967m-words#@dlb1967m#113.232#113.539
387;/;/;PUNCT;_;_;393;punct;_;@dlb1967m-words#@dlb1967m#113.539#113.846
388;во;в;ADP;_;_;390;case;_;@dlb1967m-words#@dlb1967m#113.846#114.153
389;всяком;всякий;DET;_;Case=Loc|Gender=Masc|Number=Sing;390;det;_;@dlb1967m-words#@dlb1967m#114.153#114.46
390;случае;случай;NOUN;_;Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing;393;parataxis;_;@dlb1967m-words#@dlb1967m#114.46#114.767
391;/;/;PUNCT;_;_;390;punct;_;@dlb1967m-words#@dlb1967m#114.767#115.074
392;интеллектуальный;интеллектуальный;ADJ;_;Case=Nom|Degree=Pos|Gender=Masc|Number=Sing;393;amod;_;@dlb1967m-words#@dlb1967m#115.074#115.381
393;центр;центр;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;381;obl;_;@dlb1967m-words#@dlb1967m#115.381#115.688
394;России;Россия;PROPN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing;393;nmod;_;@dlb1967m-words#@dlb1967m#115.688#115.995
395;/;/;PUNCT;_;_;407;punct;_;@dlb1967m-words#@dlb1967m#115.995#116.302
396;и;и;CCONJ;_;_;407;cc;_;@dlb1967m-words#@dlb1967m#116.302#116.609
397;как-то;как-то;ADV;_;Degree=Pos;407;advmod;_;@dlb1967m-words#@dlb1967m#116.609#116.916
